sa2_code_2011,sa2_name,Meter count - 2010 (no.),Meter count - 2011 (no.),Meter count - 2012 (no.),Mean - 2010 (kWh),Mean - 2011 (kWh),Mean - 2012 (kWh),Lowest quintile - 2010 (kWh),Lowest quintile - 2011 (kWh),Lowest quintile - 2012 (kWh),Second quintile - 2010 (kWh),Second quintile - 2011 (kWh),Second quintile - 2012 (kWh),Third quintile - 2010 (kWh),Third quintile - 2011 (kWh),Third quintile - 2012 (kWh),Fourth quintile - 2010 (kWh),Fourth quintile - 2011 (kWh),Fourth quintile - 2012 (kWh),Highest quintile - 2010 (kWh),Highest quintile - 2011 (kWh),Highest quintile - 2012 (kWh),Median - 2010 (kWh),Median - 2011 (kWh),Median - 2012 (kWh),Predominant climate zone (d)
207031162,Blackburn South,77,165,221,3761,4179,4074,1462,1524,1651,2449,2637,2539,3306,3616,3640,4514,4661,4615,6897,8458,7838,3338,3722,3686,6
207031163,Box Hill,95,211,272,3889,4296,4118,1392,1576,1531,2587,2695,2653,3526,3701,3517,4830,4886,4614,7109,8520,8212,3554,3692,3502,6
207031164,Box Hill North,112,234,323,4232,4407,4001,1587,1710,1584,2780,2821,2627,3672,3788,3563,5069,4855,4615,7909,8804,7574,3632,3759,3551,6
207031165,Burwood,57,144,187,4305,4781,4262,1685,1548,1466,2538,2672,2510,3406,3678,3310,4788,5253,4629,8781,10641,9284,3611,3666,3290,6
207031166,Burwood East,61,155,219,4745,4656,4251,1812,1847,1691,2966,2839,2651,4228,3800,3533,5259,5283,4907,9099,9509,8416,4336,3844,3561,6
207031167,Surrey Hills (East) - Mont Albert,53,112,146,4786,4679,4920,1360,1785,1761,2623,3016,2909,3688,4091,4313,6034,5739,5865,9811,8613,9590,3587,4121,4456,6
208011168,Beaumaris,46,107,152,5690,5210,5147,2481,1789,1821,4034,3409,2917,5135,4440,4509,6282,6090,6031,10035,10124,10307,5337,4423,4605,6
208011169,Brighton (Vic.),69,184,246,5597,6388,6033,1610,1919,1965,3055,3299,3154,4196,4584,4537,6088,6650,6959,12752,15370,13402,4093,4549,4446,6
208011170,Brighton East,42,146,189,6540,5921,5736,1897,1804,1852,3106,3113,3196,5423,4787,4961,8234,6701,6595,13329,12960,11972,5604,4947,4939,6
208011171,Cheltenham - Highett (West),23,86,133,4638,4516,4479,1262,1530,1482,2487,2764,2419,3405,3833,3603,5680,5715,5618,9437,8505,9130,3538,3845,3636,6
208011172,Hampton,68,178,235,5985,5346,5078,1700,1754,1607,3201,2945,2812,4390,4034,3962,6166,5903,5655,14050,11959,11352,4383,3903,3896,6
208011173,Sandringham - Black Rock,124,221,274,5248,5376,5054,1623,1766,1584,3131,3288,3091,4713,4521,4287,6294,6314,5827,10336,10868,10417,4847,4581,4281,6
208021174,Bentleigh - McKinnon,76,207,285,4926,4990,4457,2291,1812,1812,3308,2870,2798,4331,4052,3794,5472,5560,5107,8957,10547,8772,4474,4066,3815,6
208021175,Bentleigh East,79,224,358,4581,4391,4225,1943,1715,1499,3164,2790,2704,4079,3923,3770,5266,5051,4906,8286,8416,8202,4113,3977,3761,6
208021176,Carnegie,107,242,334,4283,4368,4152,1567,1595,1458,2585,2763,2504,3744,3855,3712,5108,5135,4962,8247,8419,8085,3843,3840,3651,6
208021177,Caulfield - North,39,85,117,6779,6839,6951,1720,1639,1610,3665,3802,3553,5457,5314,5484,8718,7959,7922,13705,15482,15864,5305,5450,5461,6
208021178,Caulfield - South,46,107,167,5041,5525,4946,1862,1863,1816,3148,2930,3077,4198,3980,4130,5387,5489,5380,10055,13079,10192,4166,4077,4149,6
208021179,Elsternwick,26,72,114,5287,5444,4675,2461,2059,1788,3723,3387,3083,4481,4595,3925,5909,6215,5399,9097,10651,9054,4378,4674,4011,6
208021180,Hughesdale,,9,17,,4257,3659,,,1557,,,1939,,,2491,,,3629,,,7718,,2545,2518,6
208021181,Murrumbeena,7,16,41,3216,3247,4203,,601,1032,,1383,2023,,1796,3616,,3025,5579,,7885,8257,2182,1847,3528,6
208021182,Ormond - Glen Huntly,4,19,34,2970,2942,4141,,881,1185,,1621,2237,,3160,3140,,3757,5047,,4777,8672,3061,3203,3185,6
208031183,Aspendale Gardens - Waterways,33,121,202,5562,4645,4584,1767,1974,1890,3138,3152,3054,4329,3989,4142,5627,5123,5256,12231,8815,8490,4258,3988,4184,6
208031184,Braeside,5,23,43,4523,4967,5039,,2360,2371,,3300,3264,,4120,4293,,5417,5633,,8946,9253,4727,4316,4445,6
208031185,Carrum - Patterson Lakes,82,176,289,5119,5193,4864,1746,1764,1842,3416,3104,3075,4359,4269,4153,5906,5980,5730,9917,10691,9468,4365,4258,4094,6
208031186,Chelsea - Bonbeach,79,242,351,3921,3614,3836,1714,1067,1254,2455,2018,2357,3289,3129,3407,4561,4410,4567,7447,7378,7543,3070,3189,3443,6
208031187,Chelsea Heights,31,82,148,5213,4142,4041,2043,1578,1671,3040,2810,2798,5134,4053,3808,6205,4927,4898,9009,7158,6943,5349,4133,3927,6
208031188,Cheltenham - Highett (East),63,165,278,4479,4806,4390,1850,1592,1524,2987,2629,2502,3996,3497,3602,5065,4895,4830,8260,11417,9427,4058,3486,3698,6
208031189,Edithvale - Aspendale,42,110,171,4809,4517,4659,1733,1728,1649,2595,2751,2932,4045,3909,4019,5358,5285,5406,9789,8912,9156,4021,3893,3983,6
208031190,Mentone,46,129,186,5071,4929,4644,2304,1966,1908,3253,3112,3202,4512,4326,4077,6009,5680,5488,8856,9447,8441,4647,4310,4078,6
208031191,Moorabbin - Heatherton,52,140,186,5743,5381,5107,2339,2010,1847,3850,3175,3031,4750,4487,4019,6480,5878,5173,10880,11356,11298,4686,4518,3955,6
208031192,Moorabbin Airport,,,,,,,,,,,,,,,,,,,,,,,,,6
208031193,Mordialloc - Parkdale,57,166,256,4279,4254,4331,1508,1656,1587,2895,2796,2834,3524,3707,3796,4540,4974,5032,8604,8021,8330,3547,3689,3820,6
208041194,Malvern - Glen Iris,61,151,205,5835,6001,5571,1482,1786,1907,3348,3164,2971,5480,4706,4640,6496,7206,6537,11868,12911,11801,5486,4760,4518,6
208041195,Malvern East,42,121,169,4812,4437,4332,1729,1583,1555,2594,2597,2624,3487,3773,3633,5671,5172,5213,10087,8877,8551,3546,3801,3621,6
209011196,Bundoora - East,51,130,197,5634,4891,4061,1568,1603,1416,3400,2971,2582,4845,4018,3565,6657,5349,4728,11147,10516,7925,4910,4017,3637,6
209011197,Greensborough,127,285,379,5080,4821,4265,1949,1874,1717,2952,2944,2785,4168,3975,3823,5678,5288,4992,10472,10021,7971,4141,3986,3860,6
209011198,Heidelberg - Rosanna,125,200,270,4638,3655,3886,1653,1120,1253,2951,2218,2338,3780,2991,3163,5227,4078,4301,9581,7868,8376,3833,2967,3156,6
209011199,Heidelberg West,74,142,201,3763,3310,3680,1113,923,1208,2191,1975,2142,3433,2896,2926,4967,4037,4017,6933,6615,8000,3454,2865,2955,6
209011200,Ivanhoe,120,204,263,5471,4593,4507,1689,1413,1627,2967,2602,2769,4351,3630,3837,6295,5144,5043,12053,10099,9191,4253,3636,3827,6
209011201,Ivanhoe East - Eaglemont,13,30,35,6244,6542,5917,,1347,2040,,3178,3564,,4788,4694,,6313,6784,,17085,12501,5049,4693,4595,6
209011202,Montmorency - Briar Hill,116,209,286,5450,4778,4378,1745,1777,1698,3011,2944,2750,4425,4142,3758,6156,5606,5031,11645,9347,8581,4501,4009,3704,6
209011203,Viewbank - Yallambie,155,285,403,4400,3931,3807,1317,1231,1320,2610,2363,2364,3696,3344,3283,5392,4648,4486,8987,8067,7547,3692,3350,3315,6
209011204,Watsonia,47,120,164,3927,3974,3469,1811,1955,1495,2682,2798,2350,3615,3678,3019,4678,4695,4130,6590,6743,6294,3643,3710,2979,6
209021205,Kingsbury,55,120,183,5095,4035,3950,1505,1436,1502,3313,2782,2458,4257,3581,3334,5759,4670,4451,10640,7708,7923,4123,3536,3383,6
209021206,Preston,248,343,511,3988,3395,3408,1190,1046,1127,2282,1923,2117,3347,2756,2966,4945,3862,3974,8107,7347,6822,3238,2732,3004,6
209021207,Reservoir - East,241,331,460,3615,4584,4240,773,1330,1252,2115,2668,2421,3283,3674,3428,4565,5271,4929,7261,9896,9169,3289,3706,3450,6
209021208,Reservoir - West,235,311,437,3679,4894,4584,812,1367,1412,2114,2750,2664,3439,4021,3546,4772,6097,5228,7257,10150,10018,3443,4002,3522,6
209031209,Eltham,175,328,449,4966,5306,4928,1909,1921,1825,3084,3116,3045,4162,4389,4085,5841,6244,5639,9832,10795,10013,4177,4374,4058,6
209031210,Hurstbridge,40,80,92,7808,6691,5864,3029,2336,1841,5024,4361,3727,6214,5961,5292,9447,7979,7215,15323,12821,10994,6226,6086,5290,6
209031211,Kinglake,71,132,166,10527,8929,7632,2908,2555,2221,5368,5683,4765,8136,7968,6650,11620,10335,8820,23666,17802,15465,8142,7954,6737,7
209031212,Panton Hill - St Andrews,117,197,253,7857,6833,6678,2240,1924,2011,4454,4260,4010,6625,6266,5770,9355,8227,8279,16298,13335,13212,6510,6391,5706,6
209031213,Plenty - Yarrambat,59,136,176,7105,6376,5591,1909,1918,1752,3984,3495,3168,6312,5286,4623,7756,7363,6396,15130,13553,11838,6236,5451,4721,6
209031214,Research - North Warrandyte,105,185,232,7114,7270,6500,2147,2236,2172,4083,4093,3770,5965,6005,5483,8422,8291,7672,14953,15727,13278,5986,5835,5469,6
209031215,Wattle Glen - Diamond Creek,103,240,329,6584,5685,4792,2143,1946,1856,3876,3526,2926,6132,5022,4025,8245,6646,5369,12291,11285,9740,6008,5041,4064,6
209041216,Bundoora - North,27,51,94,4342,3772,3902,1598,1602,1162,2743,2512,2399,3440,3024,3179,5037,4195,4582,8285,7184,8042,3453,2986,3204,6
209041217,Bundoora - West,34,94,148,4425,4353,4048,1360,1672,1739,2748,2903,2751,3712,4059,3708,5180,5342,4744,8689,7648,7211,3806,4122,3724,6
209041218,Epping,184,406,701,4665,3970,3647,1564,1355,1424,2768,2487,2344,3984,3553,3169,5294,4811,4343,9631,7599,6932,4176,3559,3152,6
209041219,Lalor,59,170,329,5253,4217,3717,1575,1624,1489,3191,2955,2496,4550,3811,3320,6077,4913,4304,10567,7779,6943,4483,3826,3281,6
209041220,Mill Park - North,89,212,338,4656,4516,3916,1867,1870,1740,3344,3055,2773,4223,4033,3437,5492,5388,4331,8200,8157,7259,4220,4026,3432,6
209041221,Mill Park - South,62,146,232,4697,4349,3933,1818,1842,1642,3006,3157,2704,4059,4010,3515,5765,5133,4446,8569,7495,7294,3989,4058,3521,6
209041222,South Morang,232,596,1118,4591,4255,4057,1665,1444,1577,2885,2729,2661,3796,3633,3455,5457,4891,4638,9074,8542,7941,3783,3627,3418,6
209041223,Thomastown,79,193,343,4453,3949,3573,1665,1522,1498,3231,2634,2454,4035,3608,3243,5226,4744,4158,7933,7167,6476,4100,3605,3263,6
209041224,Wallan,97,290,508,7188,6318,6209,2118,2195,2156,4103,3826,3689,5607,5198,4955,7564,7061,6842,16162,13309,13348,5708,5128,4953,6
209041225,Whittlesea,57,153,236,7374,7049,6738,2813,2585,2375,4516,4325,3997,5969,5901,5615,8055,8230,7952,14958,14021,13488,6025,5734,5451,6
210011226,Airport West,6,11,16,3901,2528,2925,,,1220,,,1914,,,2224,,,3530,,,5032,3693,2222,2236,6
210011227,Essendon Airport,,,,,,,,,,,,,,,,,,,,,,,,,6
210011228,Keilor,227,277,356,7415,7687,6650,2027,1777,1654,4967,4233,3713,7753,6850,5734,9740,10326,8932,12469,15129,13124,7652,6995,5547,6
210011229,Keilor East,244,324,506,4766,3883,3881,1583,1210,1447,3045,2458,2496,4172,3321,3388,5767,4620,4615,9196,7766,7424,4126,3247,3343,6
210011230,Niddrie - Essendon West,97,140,221,3927,3384,3562,1544,1091,1286,2536,2111,2288,3543,2943,3159,4710,4046,4101,7155,6732,6899,3588,2937,3149,6
210011231,Strathmore,4,6,11,6004,5127,4760,,,,,,,,,,,,,,,,5813,5503,4801,6
210021232,Gisborne,211,368,532,7693,7413,7798,2684,2556,2686,4709,4631,4747,6283,6343,6460,8741,8768,8951,15856,14687,16081,6206,6280,6466,7
210021233,Macedon,47,95,130,8540,8410,7764,1958,2872,2498,4833,5071,4938,6447,7219,7028,9107,9601,8976,19385,17287,15380,6995,7255,7122,7
210021234,Riddells Creek,97,174,233,6443,7675,7553,1746,2883,2873,3974,5005,4663,5517,6733,6528,7613,8931,8918,13065,14689,14662,5509,6738,6611,7
210021235,Romsey,160,315,463,7253,7349,7312,2435,2480,2410,4386,4737,4612,5966,6473,6228,8415,8212,8355,15064,14841,14889,5971,6500,6220,7
210031236,Coburg North,11,15,19,3770,2667,2848,,423,615,,1693,1398,,2601,2232,,3404,3233,,5216,6206,3358,2581,2396,6
210031237,Fawkner,71,102,175,4358,3515,3602,1497,1146,1245,2649,2185,2175,3673,3183,3056,5501,4106,4294,8198,6807,7240,3614,3233,3116,6
210031238,Glenroy - Hadfield,210,314,499,4273,3583,3473,1323,1297,1324,2781,2277,2261,3665,3092,3070,4980,4113,4064,8616,7101,6623,3630,3140,3088,6
210031239,Pascoe Vale,240,289,420,3664,3170,3476,469,1022,1206,1871,1817,2037,3059,2585,2825,4681,3869,4062,8241,6518,7247,3028,2545,2811,6
210041240,Sunbury,181,245,372,5957,4985,4926,1767,1646,1833,3539,3202,3188,4891,4304,4221,6644,5655,5461,12756,10118,9871,4989,4352,4164,6
210041241,Sunbury - South,396,528,787,5572,4799,4627,1849,1563,1644,3425,2901,2825,4790,4080,3900,6451,5482,5328,11271,9935,9410,4746,4100,3898,6
210051242,Broadmeadows,82,152,256,3849,3443,3528,1302,1230,1243,2321,2143,2192,3409,2898,3008,4648,3941,4118,7374,6907,7013,3410,2975,2990,6
210051243,Campbellfield - Coolaroo,29,,160,4834,,3522,1511,,1289,2936,,2294,4078,,3127,6148,,4064,8942,,6837,4354,,3093,6
210051244,Craigieburn - Mickleham,475,643,1174,4922,3821,3758,1408,1286,1414,2870,2267,2318,4089,3191,3130,5707,4315,4220,10535,8023,7697,4103,3226,3131,6
210051245,Gladstone Park - Westmeadows,45,117,219,5247,4314,4299,2073,1705,1646,3686,2936,3022,4705,3980,3872,6285,5295,4939,9489,7527,7955,4640,4025,3847,6
210051246,Greenvale - Bulla,146,211,351,7338,5479,5585,3099,2149,2180,4794,3489,3541,6263,4725,4659,8331,6317,6184,13975,10594,11280,6275,4779,4617,6
210051247,Meadow Heights,88,150,263,4391,3541,3406,2019,1522,1592,3010,2424,2505,3963,3321,3170,5016,4213,3920,7789,6226,5802,4047,3328,3203,6
210051248,Melbourne Airport,,,3,,,6847,,,,,,,,,,,,,,,,,,7331,6
210051249,Roxburgh Park - Somerton,200,261,477,5668,4242,3955,2525,1722,1632,3890,2866,2645,5137,3678,3491,6665,4890,4496,10124,7981,7477,5164,3647,3461,6
210051250,Tullamarine,73,178,312,4557,3868,3686,1645,1361,1389,2884,2546,2438,3941,3435,3190,5048,4507,4243,9034,7408,7122,4038,3471,3186,6
211011251,Bayswater,71,188,286,4925,4332,3784,1966,1756,1653,3004,2842,2619,4120,3900,3336,5464,5040,4438,9729,8041,6821,4095,3853,3334,6
211011252,Boronia - The Basin,224,492,682,4981,4241,3749,1678,1507,1394,2859,2649,2365,3968,3637,3232,5387,4901,4324,10941,8476,7407,4028,3654,3247,6
211011253,Ferntree Gully,250,569,873,4625,4431,4049,1580,1703,1579,3022,2831,2648,4091,3941,3553,5510,5274,4755,8925,8385,7696,4014,3943,3513,6
211011254,Knoxfield - Scoresby,119,311,426,4932,4160,3722,2140,1804,1624,3086,2876,2525,4023,3550,3205,5708,4775,4130,9586,7739,7086,4080,3517,3181,6
211011255,Lysterfield,47,122,198,6877,6067,6392,2334,2512,2465,4170,3857,3876,5483,5050,5072,7912,6762,7168,13866,11952,13246,5591,5029,5025,6
211011256,Rowville - Central,87,253,410,5525,4942,4328,2439,2109,1905,3440,3367,2953,4601,4400,3850,6037,5723,4945,10850,9048,7988,4675,4423,3797,6
211011257,Rowville - North,55,156,241,5161,4662,4130,2104,2167,1883,3725,3182,2831,4800,4176,3688,6007,5506,4853,9167,8168,7329,4870,4202,3683,6
211011258,Rowville - South,60,184,287,5649,5010,4400,2396,1989,1778,3879,3319,3002,5518,4313,3871,7501,5903,5109,8953,9443,8184,5495,4298,3836,6
211011259,Wantirna,79,237,366,4755,4513,4069,1734,1710,1742,3381,3006,2770,4205,4003,3700,5232,5310,4670,9034,8463,7416,4141,3979,3726,6
211011260,Wantirna South,318,530,637,6766,5462,5036,2759,1955,2018,4293,3371,3268,5987,4686,4331,8427,6709,5702,12290,10587,9829,6001,4580,4345,6
211021261,Donvale - Park Orchards,172,294,369,7697,6574,5987,1927,1783,1773,4141,3698,3421,6885,5506,4910,9704,8252,7161,15619,13551,12614,6718,5350,5009,6
211021262,Warrandyte - Wonga Park,106,175,228,6949,7153,6238,2179,2353,1752,4208,4376,3620,6271,6231,5261,8031,8368,7083,13734,14438,13352,6297,6187,5277,6
211031263,Bayswater North,99,210,317,4936,4579,4053,1845,1886,1766,3435,3141,2800,4381,4039,3551,5617,5392,4749,9245,8438,7354,4316,3973,3516,6
211031264,Croydon,223,476,667,4518,4227,3864,1725,1539,1532,2894,2771,2501,4010,3836,3383,5188,5085,4603,8385,7867,7280,4108,3874,3342,6
211031265,Croydon Hills - Warranwood,142,303,422,5425,4953,4665,2225,1982,1945,3761,3448,3117,4909,4499,4108,6308,5754,5388,9787,9027,8725,4907,4516,4095,6
211031266,Ringwood,146,255,316,3943,3791,3342,1766,1554,1363,2733,2596,2220,3397,3230,2868,4404,4269,3761,7301,7306,6446,3383,3200,2846,6
211031267,Ringwood East,183,364,449,4556,4603,4244,1750,1838,1699,3039,3000,2745,4089,3983,3466,5030,5120,4519,8782,9035,8763,4114,3985,3419,6
211031268,Ringwood North,83,167,220,5264,4815,4465,2069,1820,1846,3227,3004,2909,4749,4069,3947,6320,5654,5282,9735,9409,8341,4921,4037,4015,6
211041269,Forest Hill,70,170,219,3600,3769,3601,1023,1163,1201,2279,2252,2171,3070,3136,3027,4326,4392,4252,7301,7903,7301,2960,3088,3071,6
211041270,Mitcham (Vic.),115,257,331,3762,4079,3733,1468,1470,1372,2514,2544,2307,3499,3478,3165,4679,4690,4379,6652,8147,7384,3393,3526,3149,6
211041271,Nunawading,95,241,305,4848,4510,4124,1860,1733,1690,3143,2940,2802,3924,3933,3666,5411,5269,4886,9901,8591,7575,3900,4006,3656,6
211041272,Vermont,86,178,238,3907,4142,3897,1821,1679,1630,2632,2686,2474,3647,3635,3415,4491,4850,4658,6775,7776,7251,3661,3693,3459,6
211041273,Vermont South,176,296,399,7485,6263,5419,3026,2385,1959,4799,3573,3248,6903,4986,4463,9568,7692,6351,12971,12570,11029,6636,5028,4427,6
211051274,Belgrave - Selby,118,182,230,6542,6259,5865,1616,1816,1875,3394,3586,3481,5194,5112,5042,7170,7199,6806,14679,13197,11969,5335,5057,5072,7
211051275,Chirnside Park,91,179,244,5967,5404,4793,1927,1848,1705,3849,3477,2992,5335,4615,4037,6583,6099,5340,11816,10881,9827,5217,4665,4042,7
211051276,Healesville - Yarra Glen,228,391,494,6065,5520,5096,1559,1534,1590,3204,3155,2920,5045,4634,4166,7392,6638,5810,13006,11561,10957,5025,4632,4108,7
211051277,Kilsyth,56,145,206,5542,4579,4168,2252,1786,1600,3633,3104,2698,5066,4084,3531,6331,5293,4786,10019,8625,8129,5189,4015,3522,7
211051278,Lilydale - Coldstream,169,331,520,5537,5108,4638,2038,1858,1865,3419,3073,2875,4777,4185,3785,6177,5955,5228,11171,10388,9438,4779,4216,3821,7
211051279,Monbulk - Silvan,69,125,174,6946,6644,6464,2122,2271,2102,3699,4202,3720,5695,5845,5393,7837,8184,7753,15031,12720,13225,5776,5926,5351,7
211051280,Montrose,65,125,160,5241,4911,4556,2292,1916,1661,3356,3228,2706,4109,4131,3861,5238,5395,5279,11211,9885,9273,4075,4132,3957,7
211051281,Mooroolbark,182,377,612,5375,4793,4685,1925,1834,1953,3373,3164,3117,4678,4345,4047,6196,5617,5244,10579,8953,9036,4734,4374,4016,7
211051282,Mount Dandenong - Olinda,85,129,168,5703,5680,4806,1920,1774,1669,3187,3164,2883,4687,4648,3980,6582,6821,5422,12141,11841,9956,4485,4618,3925,7
211051283,Mount Evelyn,105,172,236,5127,4972,4892,2058,1803,1793,3356,2909,2969,4464,3988,4028,5689,5345,5338,10068,10678,10220,4536,4050,4078,7
211051284,Upwey - Tecoma,118,175,225,5238,4644,4426,1571,1518,1605,3289,2828,2912,4688,4051,3944,6174,5487,5162,10293,9119,8508,4663,4087,3960,7
211051285,Wandin - Seville,71,146,203,8355,7638,6784,2682,2462,2326,5223,4981,4026,6761,6651,5637,10153,8738,8335,16382,15101,13461,6756,6613,5510,7
211051286,Yarra Valley,179,329,494,7047,6366,6028,2461,1915,2020,4322,3936,3731,6039,5434,5096,8655,7634,7149,13630,12844,12102,6062,5383,4994,7
212011287,Beaconsfield - Officer,54,164,257,6190,6255,5272,2188,2254,2023,3503,3657,3279,4405,5073,4324,7265,7080,5780,13224,13090,10864,4434,4969,4250,6
212011288,Bunyip - Garfield,72,217,277,8927,7612,6339,3260,2375,1920,5152,4169,3584,7050,6199,5129,9231,8888,7214,19333,15838,13440,7249,6381,5126,6
212011289,Emerald - Cockatoo,186,353,498,7847,7341,6991,2160,2268,2110,4136,4149,3766,6007,6171,5356,8400,8438,7745,18249,15593,15915,6104,6226,5381,6
212011290,Koo Wee Rup,47,150,243,7701,7194,6921,2241,2216,2362,5113,4570,4273,7266,6611,5942,9411,9160,8282,13842,13412,13635,7325,6713,5924,6
212011291,Pakenham - North,113,243,430,4345,4032,3683,1622,1310,1382,2803,2425,2283,3542,3399,3122,5135,4712,4203,8470,8247,7427,3417,3352,3107,6
212011292,Pakenham - South,152,320,586,4584,3954,3691,1486,1248,1207,2707,2357,2197,3879,3328,3151,5169,4714,4353,9539,8125,7514,3965,3354,3157,6
212021293,Berwick - North,204,462,717,4975,4444,4010,1934,1727,1673,3161,2848,2670,4042,3748,3366,5366,4940,4501,10301,8918,7820,4100,3775,3332,6
212021294,Berwick - South,170,414,645,5235,4279,3995,2200,1644,1667,3517,2828,2642,4650,3742,3476,6155,5047,4573,9655,8105,7615,4675,3781,3491,6
212021295,Doveton,43,105,199,4066,3930,3671,1626,1364,1338,2600,2217,2089,3515,3100,3000,4646,4320,4187,7610,8648,7681,3705,3154,3028,6
212021296,Endeavour Hills,129,435,716,4621,4331,4178,1646,1755,1815,3029,2894,2823,4110,3845,3792,5496,5154,4855,8709,8006,7583,4092,3775,3730,6
212021297,Hallam,69,155,271,4154,3873,3703,1745,1532,1602,2709,2547,2431,3441,3314,3284,4652,4389,4289,8050,7583,6849,3463,3288,3281,6
212021298,Narre Warren,187,459,757,4419,4091,3694,1650,1628,1502,3004,2821,2463,4101,3801,3330,5456,4891,4258,7801,7287,6896,4138,3808,3334,6
212021299,Narre Warren North,78,169,243,9050,6949,6135,3209,2177,2382,5474,4118,3646,7963,5731,5168,9762,8048,6970,18409,14532,12415,7961,5698,5252,6
212031300,Cranbourne,186,459,762,4970,4507,4288,1696,1469,1461,3011,2704,2549,4451,3760,3510,6115,5235,4912,9456,9336,8981,4415,3788,3540,6
212031301,Cranbourne East,57,196,385,5278,4310,3502,1872,1326,1279,3131,2407,2133,4185,3222,2869,5523,4434,3870,11238,10016,7359,4138,3215,2851,6
212031302,Cranbourne North,94,288,481,3935,3848,3495,1704,1449,1393,2476,2395,2247,3443,3251,2996,4620,4431,4127,7316,7660,6678,3508,3245,2968,6
212031303,Cranbourne South,25,73,113,8529,7219,6217,3910,2990,2621,5657,4782,4027,7250,6442,5533,10128,8441,7321,15702,13106,11397,7274,6532,5614,6
212031304,Cranbourne West,65,170,327,4330,3886,3324,1611,1484,1261,2783,2404,2100,3853,3293,2929,5022,4377,3809,8379,7873,6479,3826,3237,2908,6
212031305,Hampton Park - Lynbrook,181,406,686,4250,3594,3174,1817,1460,1303,2872,2350,2080,3733,3142,2804,5002,4260,3716,7728,6719,5945,3686,3149,2798,6
212031306,Lynbrook - Lyndhurst,108,297,516,3956,3687,3433,1438,1355,1369,2389,2457,2343,3483,3249,3054,4578,4291,3971,7755,7033,6402,3597,3272,3057,6
212031307,Narre Warren South,233,622,1007,5072,4485,4221,2144,1875,1832,3412,2960,2817,4510,3907,3726,5959,5209,4870,9257,8448,7844,4427,3823,3698,6
212031308,Pearcedale - Tooradin,70,177,253,7218,7360,7062,2781,2713,2583,5014,4797,4607,6925,6738,6433,8568,8764,8295,12802,13624,13290,6944,6918,6533,6
212041309,Clarinda - Oakleigh South,,58,107,,4731,4441,,2018,1733,,3285,2924,,4257,3821,,5231,4874,,8595,8680,,4320,3885,6
212041310,Clayton South,50,170,288,4350,4164,3897,1973,1808,1570,2874,2765,2488,3647,3639,3345,4973,4962,4491,8281,7646,7544,3594,3596,3358,6
212041311,Dandenong,257,545,801,3050,3448,3415,1016,1138,1136,1652,2049,2045,2503,2941,2910,3786,4065,3975,6240,7047,6986,2580,2944,2889,6
212041312,Dandenong North,,19,74,,3849,3471,,1411,1504,,2187,2300,,3252,3164,,4353,4040,,7435,6217,,3551,3181,6
212041313,Dingley Village,34,106,191,5602,4599,4658,1768,1684,1787,2996,2938,2913,5000,4079,3983,6642,5406,5282,11059,8693,9207,5104,4098,3964,6
212041314,Keysborough,125,427,712,4291,4887,4042,2111,1731,1739,3207,2831,2745,4089,3807,3580,5013,4833,4624,7034,11172,7500,4101,3838,3560,6
212041315,Noble Park,107,327,577,3839,3557,3620,1402,1387,1469,2493,2366,2367,3459,3201,3148,4650,4202,4178,7059,6589,6916,3486,3248,3135,6
212041316,Noble Park North,,5,20,,4671,3537,,,875,,,2112,,,2677,,,4507,,,7513,,4758,2675,6
212041317,Springvale,35,186,355,4436,4537,4149,1621,1517,1468,3020,2709,2561,4155,3925,3592,5341,5081,4732,8044,9325,8393,4129,3968,3580,6
212041318,Springvale South,33,139,260,5509,4387,4393,1697,1601,1783,3134,2882,2838,4166,3734,3630,4988,4812,4765,12823,8807,8951,4207,3687,3645,6
